lichess_id,ply,result,risck_player
2Rj9GvZ2,140,0-1,Black
XckDs5DL,84,1-0,Black
MUlfVXhz,104,0-1,Black
S7drJJYF,74,0-1,Black
I7s7HLC0,66,1-0,Black
4dEjuE3W,77,1-0,White
qydf9TYt,94,0-1,Black
IqY3rhli,63,1-0,White
zARIAwei,127,1-0,White
LoOFjyLE,60,0-1,Black
QbP212Xl,74,0-1,Black
QOO3UEE6,119,1-0,White
KmUIIXJ4,119,1-0,White
JLuTuXVD,62,1-0,Black
rmrOe10A,62,1-0,Black
axWSliXJ,97,0-1,White
ksPKIwRE,60,0-1,Black
IuRLKOyw,81,1-0,White
cLGGtc7s,78,0-1,Black
5GQ7H43v,43,0-1,White
ZGSl8zWl,82,0-1,Black
Y8ScbdSP,67,1-0,White
hIj1evyh,82,0-1,Black
dNImOKJw,91,0-1,White
1XA8S1gO,61,1-0,White
1NvMtcjF,69,1-0,White
lDFLPjTX,62,1-0,Black
Y4fqPjqK,104,0-1,Black
V8b4V0ly,106,1-0,Black
j24KuKGW,86,0-1,Black
3SAkfMcZ,90,0-1,Black
1NMy1ENx,49,1-0,White
50GLkPdU,102,1-0,Black
tyQZS8YZ,155,1-0,White
0FXDU1Wz,144,0-1,Black
4swNCeWi,153,1-0,White
8QO6H6qF,133,1-0,White
i0gqb7gG,57,1-0,White
EYHBrdM8,84,0-1,Black
kMdkzH8y,62,0-1,Black
pmX2boyD,49,1-0,White
qTGQPfFG,39,1-0,White
YDrJvKAR,103,1-0,White
U7SiBglZ,89,1-0,White
BXp9wWzc,74,0-1,Black
8gmWWdT8,87,1-0,White
kMQZwY0S,82,0-1,Black
lh6iUneS,78,0-1,Black
XRh2dBCa,78,0-1,Black
1RoYzZJr,66,0-1,Black
6K1q2vYf,74,0-1,Black
1Aoe2aFm,83,1-0,White
V0jI8bVn,69,1-0,White
SJaeIWsO,45,1-0,White
U53rENqB,99,1-0,White
I3yybWqm,60,0-1,Black
CAPG9F9c,67,0-1,White
7hrIrvKq,89,1-0,White
Zh9SAe3q,97,1-0,White
mBApIqn0,58,0-1,Black
tymgDE9s,72,0-1,Black
PeoblPZS,114,1-0,Black
FZu9HFZb,42,0-1,Black
BoURgf49,78,0-1,Black
FOAnZuqo,64,0-1,Black
LxHOjTqz,42,0-1,Black
7TV76Hvd,80,0-1,Black
HzYLbkoM,95,1-0,White
DEy4Rmut,126,0-1,Black
6wNIEk52,68,0-1,Black
AOtPoTeK,74,0-1,Black
AVGCJ3pR,87,1-0,White
UAWoDt0d,78,0-1,Black
DUTlbitb,76,0-1,Black
ayIxCzGq,87,0-1,White
4AezaWfX,46,0-1,Black
iETJiC8t,100,0-1,Black
KmlT19QD,75,0-1,White
pvVYWqfS,157,1-0,White
LqDWTCWt,75,1-0,White
bTi4jNIe,33,1-0,White
WlLYF9Dz,110,0-1,Black
iwmSX0mh,65,1-0,White
LVveglIO,118,1-0,Black
EMSk083m,38,0-1,Black
txOFqXrl,76,0-1,Black
VzvyUXu0,87,1-0,White
KH40NovD,69,1-0,White
9I9XBZVf,96,1-0,Black
75vRs7Tb,119,1-0,White
lp2b44XO,53,1-0,White
Jt7wQBE4,68,0-1,Black
VqPe5Pak,65,1-0,White
Kcs15Nf9,97,1-0,White
GauIbjhE,72,0-1,Black
RB9Hw99c,114,0-1,Black
ja5XvBBY,50,1-0,Black
3JSAhLzU,67,1-0,White
CHNLoZ3q,70,0-1,Black
RySGJYjA,99,1-0,White
JszbP9uI,127,0-1,White
BjcVpgah,58,0-1,Black
UjxQd8j0,85,1/2-1/2,White
M69QU16S,47,1-0,White
4qIcqxCH,63,1-0,White
7zyFb4qp,68,1-0,Black
QEdp09CU,75,1-0,White
VreRP6Ty,70,0-1,Black
dbzs4qn6,114,1/2-1/2,Black
1Ni8yuVp,90,0-1,Black
G1INyqF8,61,1-0,White
EFQB6T6m,99,1/2-1/2,White
goCB1bOy,65,1-0,White
cOFaNZfx,95,1-0,White
BLNNjZSP,66,1/2-1/2,Black
mqMSFJ6y,53,1-0,White
6rS3RFRZ,85,1-0,White
szRmfbOi,104,0-1,Black
Ba7qLYqH,90,0-1,Black
KZXDWtSc,84,0-1,Black
Z69nOTXB,51,1-0,White
CISiKaeM,45,1-0,White
aOf8ybFQ,45,1-0,White
naAD10p9,72,0-1,Black
swO4N2zB,64,0-1,Black
2Euv8T06,92,0-1,Black
emuJyZEo,97,1-0,White
44LvSj3w,50,1-0,Black
1StqTopO,9,1-0,White
InzBs3l7,69,1-0,White
2Iz3jUFp,70,0-1,Black
QEQBipmC,91,1/2-1/2,White
wST5QmjX,82,0-1,Black
b3nEp8xT,103,1/2-1/2,White
SH7H8bx1,71,0-1,White
NTybenRl,57,1-0,White
r0D04DYI,91,1-0,White
HhW8Ogqz,96,0-1,Black
wkUvo0C5,76,0-1,Black
VMtn5kvs,131,1-0,White
tdiD5xUS,73,1-0,White
J6HzlukR,79,1-0,White
P16XCZiO,68,0-1,Black
0Fip2ZId,75,0-1,White
BJ8m2EUX,96,0-1,Black
OEEb6Us5,64,0-1,Black
m6BB9nVj,112,0-1,Black
35M5BrQd,97,1-0,White
5coqzqWi,97,1-0,White
Dfzya1Ol,125,1-0,White
R4Uodlob,94,0-1,Black
dRI5P2p2,77,1-0,White
LZ6DhAoM,84,1-0,Black
9k00T4gj,110,0-1,Black
fWGzfG8L,65,1-0,White
jh3HPJF9,53,1-0,White
LSU9pwLF,144,1/2-1/2,Black
vvyuz4a5,81,1-0,White
3DYxSiE4,76,0-1,Black
aEgzDYhD,37,1-0,White
GRjEdiwU,86,1-0,Black
tozyMMni,82,0-1,Black
YcEzAz08,79,1-0,White
kGJ5LtfR,70,0-1,Black
t8UaHORP,67,1-0,White
nxm4slcY,72,0-1,Black
8OvB1df6,71,1-0,White
xhW8HNr2,106,0-1,Black
2hJktmy0,54,0-1,Black
gBFSOUAO,70,0-1,Black
reIrPLaC,54,0-1,Black
zHIbfzXT,129,1-0,White
L4LBUjAK,99,1-0,White
mpreuwMg,56,1-0,Black
WOmcvxj6,80,0-1,Black
SSpofGaF,59,1-0,White
EjI5jI1E,81,1-0,White
bYVIzOKq,42,0-1,Black
8gT7PdNG,63,1-0,White
0aJtydvj,70,0-1,Black
Exss9YBg,104,0-1,Black
KnCc9iLy,73,1-0,White
8udJ4ums,63,1-0,White
G70YEx8c,56,1-0,Black
2rDXHXSR,73,1-0,White
anK0NVaM,71,1-0,White
JCJ97Pew,119,1-0,White
WFwgOBul,81,0-1,White
mwzgQK7A,71,1-0,White
hF8dd137,92,0-1,Black
me9jjnoB,72,0-1,Black
tsbqsVwN,58,0-1,Black
dDYIBKiB,44,0-1,Black
vYgqnH21,74,0-1,Black
sgsBhk8a,74,0-1,Black
AcoMbqMx,125,1-0,White
xkfFctuU,122,0-1,Black
JOKqWJCM,81,0-1,White
CRBRRRTH,52,0-1,Black
9JnlIAtT,78,1-0,Black
ObTXAFcD,92,0-1,Black
iwzqSejU,37,1-0,White
myxP9TDX,142,0-1,Black
i4makBVd,62,0-1,Black
hCsmPQPF,45,1-0,White
JmiTlrYl,79,1-0,White
z1xWL6Rr,35,0-1,White
Ax9DeTDO,81,1-0,White
lFzQkrdW,82,0-1,Black
5Efyzsg0,78,1/2-1/2,Black
Uvsc2F24,64,0-1,Black
XOL67Pac,105,1-0,White
CNJTL7LH,109,1-0,White
UQxIrvA2,64,1-0,Black
371dbXCC,85,1-0,White
E9oxraN7,91,1-0,White
8EfA7OAO,69,1-0,White
Kj939Aw8,107,1-0,White
txRHI0Gz,106,0-1,Black
VLLvuIVi,59,0-1,White
oCDOv14I,58,0-1,Black
unhMOi7D,60,1-0,Black
5Jngi4cp,122,1-0,Black
YgOPuHQG,71,1-0,White
rwDOUKVJ,84,1-0,Black
7sYgQaxl,65,0-1,White
AsrDG3tx,92,0-1,Black
TREgCSEu,65,1-0,White
9mdmO6mB,64,0-1,Black
02h3efc3,78,0-1,Black
2g7zpjRx,104,0-1,Black
Azn8skPG,79,1-0,White
hY9zpfVs,97,1-0,White
smRUwKd2,69,1-0,White
3mlcdTpw,81,1-0,White
utbLeIRq,94,1-0,Black
uUYAjRHy,121,1-0,White
VHivXRC9,61,0-1,White
YiTe5acb,70,0-1,Black
DZ80r0v0,96,0-1,Black
rMslgPOo,48,0-1,Black
pDZz46kf,51,1-0,White
YcdTfrs6,87,1-0,White
dFS1BT1B,75,1-0,White
HySi4org,99,0-1,White
r22Bd4eO,57,0-1,White
YeG0oP5R,81,1-0,White
CIIDSFth,94,0-1,Black
F9FrVyzL,90,0-1,Black
yz2pHk8e,104,1-0,Black
DVOhwrq5,48,0-1,Black
eyWvobiA,84,0-1,Black
INxk46aR,63,1-0,White
BFfErZbJ,105,0-1,White
jpIVKlxx,39,1-0,White
VG70FH6L,76,1-0,Black
KmtFIF9b,44,0-1,Black
B0ibKGwj,114,0-1,Black
LhROOMJq,70,0-1,Black
YRud2g3y,53,1-0,White
TjO5Dva3,84,0-1,Black
Xuqw7pkP,108,0-1,Black
IFmOd9Hg,88,0-1,Black
f5YDsZbE,70,1-0,Black
JR3lnHhZ,55,1-0,White
3guUpkne,64,0-1,Black
WAyoP5xk,77,1-0,White
8odgJjWj,64,0-1,Black
7h6fahe1,77,1-0,White
elC9ZEaa,104,0-1,Black
OF5xFz9P,75,1-0,White
05jWQfy8,78,0-1,Black
dqXZvRKl,74,0-1,Black
y8OeeaYh,103,1-0,White
fyYoRrF9,75,1-0,White
xhWU1OAi,114,0-1,Black
iECDd3Rr,93,1-0,White
ie2C3EuU,127,1-0,White
BXhQS1vM,83,1-0,White
jFnBBwkj,134,1-0,Black
MLFb0rHE,98,0-1,Black
hbbTvQEG,143,1/2-1/2,White
EpCMSEuJ,102,0-1,Black
Bjd3g9ai,50,0-1,Black
wMoWX8Zm,142,0-1,Black
f0kPoqc1,72,0-1,Black
3bX6O3Iz,69,1-0,White
KCM71NIH,66,0-1,Black
ss6AptM2,77,1-0,White
ydLucp3B,58,0-1,Black
6XAg4K0Y,35,1-0,White
LlCaFoo5,86,0-1,Black
9qskEwB9,36,0-1,Black
LZOA7b1B,80,0-1,Black
Q5aMDZGB,86,0-1,Black
Z6BRpOlX,54,0-1,Black
FkrpnC11,122,0-1,Black
13PqQccA,78,0-1,Black
CZn4HtDv,111,1-0,White
4p7plWNt,84,0-1,Black
VdNy271d,131,1/2-1/2,White
0rEWatLn,119,0-1,White
cbBmCj43,89,0-1,White
0SMJo4jQ,117,1-0,White
yJLmUg0Z,58,1-0,Black
Og7FTxO9,69,1-0,White
HGUZjWU4,114,0-1,Black
ZiKjYMRO,57,1-0,White
8u0lanJJ,76,1-0,Black
etmSFXG7,63,1-0,White
Ewxx6tYy,79,1-0,White
9ReP19d4,81,1-0,White
IbNkU24Z,73,0-1,White
Z52ROfvq,78,1/2-1/2,Black
FdPbMpq0,72,0-1,Black
kOWYNxFn,33,1-0,White
eVtTWFWW,66,0-1,Black
xPU4WOuI,63,0-1,White
yQBWFByq,78,0-1,Black
IC0YwkO2,63,1-0,White
rEjOyLL2,85,1-0,White
vqHx9kq0,53,1-0,White
TZRQ3PMO,89,1-0,White
ufI3WAt0,97,1-0,White
7zFgMdGm,90,1-0,Black
ayB9rtES,121,1-0,White
Pmj6bo5k,107,1-0,White
hQK6clE4,86,0-1,Black
8XUuojQI,75,1-0,White
Y3pEn9HL,75,1-0,White
wyEpoQJ7,66,1-0,Black
MSgfsyGA,92,0-1,Black
1vPkqK54,67,1-0,White
HKzSfvMb,113,1-0,White
erNbOMVk,67,1-0,White
3IVbjzN1,75,1-0,White
ySlLyD4L,71,1-0,White
drzFOwX3,51,1-0,White
FSdqqn1s,59,1-0,White
T2CtDmzK,54,0-1,Black
3JQZFJ2O,70,0-1,Black
rnDGX61k,82,0-1,Black
bxnQkh9c,48,0-1,Black
4Nk0X3SB,63,1-0,White
m65Xs37G,64,0-1,Black
olqDyikn,80,0-1,Black
ZY5d25LF,59,1-0,White
rQc9RsUq,48,0-1,Black
Lhn2gDhg,91,1-0,White
TArSsbqw,69,1-0,White
ZcTZ1dvc,52,0-1,Black
7SPWnB1a,65,1-0,White
Uo43oABJ,86,0-1,Black
Bxqg9h82,47,1-0,White
BcIh9icp,79,1-0,White
wojH6kMM,55,1-0,White
BHbOsAig,83,1-0,White
GGBrunrf,107,1-0,White
PQJXuJLE,131,1-0,White
IjeYX35h,64,1-0,Black
7sPsCEj0,95,1-0,White
KTLbm713,80,1-0,Black
6gV3weRa,86,0-1,Black
JhIoJ24m,61,1-0,White
3UwZDX3B,70,0-1,Black
Rw5qVBg0,94,1-0,Black
Z8Av8F1f,97,1-0,White
pnauk8v8,76,0-1,Black
AkWUk0qa,79,0-1,White
7KB9r81b,42,0-1,Black
AINk2qKL,117,1-0,White
fNskeXt0,140,0-1,Black
Zq9F1jsS,46,0-1,Black
AdrCS6em,79,1-0,White
Kwdtld3l,89,1-0,White
EQcqCeo5,64,0-1,Black
t80kvETD,93,1-0,White
I57FSgHg,76,0-1,Black
kXmYw8ey,126,1/2-1/2,Black
5G6jzg0k,109,1-0,White
ksqx3FaU,117,1-0,White
KcYs1Apa,67,1-0,White
6neO5rRa,86,0-1,Black
9kLLVjTQ,72,0-1,Black
uzUQD7bo,67,1-0,White
Fmo77GgP,71,1-0,White
OTGlaUDb,75,1-0,White
7Sw7OIhh,85,0-1,White
4PRz0vP2,73,1-0,White
I1tNGcEp,85,1-0,White
UfTtFM4K,74,0-1,Black
rbMjEvRO,59,1-0,White
YX4yY3x0,51,1-0,White
XRRxhcZO,97,1-0,White
H1RgLwc7,52,0-1,Black
L2IW5Mrj,66,0-1,Black
WpBqu7KI,86,0-1,Black
7jTGJBDg,54,0-1,Black
QPr2BtY8,97,1-0,White
KBxHm8rI,111,1/2-1/2,White
TaYmpYyF,64,0-1,Black
Tl0g4LSH,144,0-1,Black
5JyGuEer,54,1-0,Black
EOfZYRt9,59,1-0,White
mNFtRj0R,60,0-1,Black
kmfpc9UH,93,1-0,White
N1jXBvL5,40,0-1,Black
8yx4qkPM,97,1-0,White
RtBam2QV,74,0-1,Black
DtZr8ps2,41,1-0,White
jw0DXo03,135,1/2-1/2,White
juOUyc7T,78,0-1,Black
VMmujQAg,67,1-0,White
3xcDMCeM,48,0-1,Black
BtAVuWcT,46,0-1,Black
SszVdWPQ,75,1-0,White
Zh22CDSd,62,0-1,Black
FWtXzzgh,76,0-1,Black
APPp8zdH,89,1-0,White
FsklDz2t,91,1-0,White
XIIvxhsK,94,0-1,Black
xqHXX7Gf,46,0-1,Black
RJvBMTy5,91,1-0,White
kWlSAj8x,105,1-0,White
EYiUG3Zw,52,0-1,Black
EpZLPabZ,111,1-0,White
8tgcD1nK,46,0-1,Black
HlCOLvXS,59,1-0,White
SKH77m6Q,58,0-1,Black
jnrxZhsS,95,1-0,White
oHKaSElq,77,0-1,White
VRZfC787,70,0-1,Black
8fpp3Bjb,126,0-1,Black
wPRDxURz,67,0-1,White
t9dewyu9,97,1-0,White
grbZlbsF,48,0-1,Black
4c05KB9h,145,0-1,White
TGjLOklw,50,0-1,Black
t3Exyf61,78,0-1,Black
aXPpJCQG,48,0-1,Black
V3ONLJaD,43,1-0,White
M2wTn9BD,47,1-0,White
gCqky8HG,142,0-1,Black
G5uUX4xQ,55,1-0,White
I4pK0vKl,62,0-1,Black
j6WNjL5L,113,1/2-1/2,White
ttyqSxTa,86,0-1,Black
C1RQxnvJ,117,1-0,White
GtTMFxMt,196,0-1,Black
7aN1dkFh,54,0-1,Black
63JWAmP5,79,1-0,White
deCQLLht,60,1-0,Black
rQuPO8u3,79,1-0,White
yR5iQjSp,86,0-1,Black
Xm2DCqHr,55,1-0,White
RUcvQO9x,43,1-0,White
MJdoz9lR,42,0-1,Black
fyE5oiWP,80,0-1,Black
472rzYSe,86,0-1,Black
us3zybKM,72,0-1,Black
0RtKnIb9,94,1-0,Black
XvA5J3Hz,41,0-1,White
RuF1x4Ab,86,0-1,Black
kn2E20Po,55,0-1,White
KVdMn6eL,66,1-0,Black
MA5FokzL,108,0-1,Black
vyoVKUxS,60,0-1,Black
7bemUmHh,66,0-1,Black
LjksCbGN,58,0-1,Black
vQLgvxeA,61,1-0,White
joyca7kV,58,0-1,Black
Oiw0P4Vq,48,0-1,Black
y0mA2aAy,93,1-0,White
4oAyYrtO,45,1-0,White
VbAwaT1I,75,0-1,White
m3SoP8Wo,76,0-1,Black
jZo25w0e,79,0-1,White
chuaUJ2O,113,0-1,White
XDKocans,66,0-1,Black
EwG1pc0q,121,0-1,White
mqgPyLEO,57,1-0,White
J5WxC1k1,41,1-0,White
BDRfX2nU,80,0-1,Black
3Wo1BK59,85,1-0,White
me8badiz,54,0-1,Black
XWjwkgbF,45,0-1,White
MHo13Ppj,101,1-0,White
sIWvJ1sZ,89,1-0,White
td0Y6vkC,92,0-1,Black
gKwZjsZN,70,0-1,Black
VF2PNwuf,86,0-1,Black
2fduJmIe,52,0-1,Black
SaKZ214W,69,1-0,White
YToO6pTw,73,1-0,White
tSsBC2ZU,68,1-0,Black
nvGdGV1F,73,0-1,White
W0SJcSzT,88,0-1,Black
00fC0z6t,47,1-0,White
nVwc96cT,57,1-0,White
8PN29pQz,75,1-0,White
Nc9eVYSv,69,1-0,White
8EXYIMrK,76,0-1,Black
Ywz4PX0z,72,1-0,Black
GUHoe194,78,1-0,Black
1D1W86BH,73,1-0,White
vQy3eE7i,76,0-1,Black
eUHRBiLl,91,1-0,White
BCBoa1WA,63,1-0,White
VAXxcMLz,68,0-1,Black
uOLMImWl,68,0-1,Black
Z43v7hbf,146,0-1,Black
KOTc0zQl,55,1-0,White
5Xzh7aY8,58,1-0,Black
A3JUJzGM,99,1-0,White
cLvEHSlN,65,1-0,White
M6LI8dUd,67,1-0,White
beokotHN,86,1-0,Black
KNB1DJ5H,57,1-0,White
oAjyDMMx,85,1-0,White
gcHPUGDc,98,0-1,Black
7omCgGX8,49,1-0,White
Oj5CS68f,72,0-1,Black
ZhoY88oo,76,0-1,Black
1axbYhBW,67,1-0,White
8huWdrso,82,0-1,Black
qEBAfbhC,97,1-0,White
ThNjQqbV,134,1-0,Black
OrFhz4EK,54,0-1,Black
AVGbfPVu,60,0-1,Black
z5c88doK,78,0-1,Black
lpVFTI3a,114,1/2-1/2,Black
ZTWF84zF,64,0-1,Black
n6hhTYJ2,71,1-0,White
4sIMcIoO,103,1-0,White
63aAzT5T,72,0-1,Black
eHKNIl24,105,1-0,White
p0DEDWQ8,85,1-0,White
TqE9VoJk,88,1-0,Black
jDaAE5BS,82,0-1,Black
By47Ux3Y,100,0-1,Black
yL2BZGa5,80,0-1,Black
TNiHwYrw,106,0-1,Black
HTntERJA,103,1-0,White
nAndFwfr,55,1-0,White
hoXJxwQR,62,0-1,Black
X50qeJ1I,89,1-0,White
XcDkz9Th,59,1-0,White
sS98Xtjh,73,1-0,White
9nFIDUav,130,0-1,Black
qZk3qad4,77,1-0,White
qiIH040q,65,1-0,White
WuDjtR1L,59,1-0,White
aTNkANAG,77,1-0,White
DF7UlrP2,86,1-0,Black
uEzqwECd,59,1-0,White
i2lY9aPl,80,0-1,Black
ZHq2RnD2,60,0-1,Black
0TGTN1e8,82,0-1,Black
RSscjyS8,84,0-1,Black
jvuYjpRO,53,1-0,White
rjhVcXn1,47,1-0,White
Yu9eXagh,98,1-0,Black
cmPXpxUg,69,1-0,White
4G68Cbkz,80,0-1,Black
t7Ak01zx,84,0-1,Black
crgAoVZZ,105,1-0,White
U2UTXygu,86,0-1,Black
syj6toot,96,0-1,Black
TBgM7Jhv,111,1-0,White
OG2J9bGZ,38,0-1,Black
bxri9WNg,82,0-1,Black
v5VwDbGk,69,1-0,White
2XrKQdgB,78,1/2-1/2,Black
SNnAzBjk,56,0-1,Black
dzOPEHmG,75,1-0,White
vbxmG2Vo,50,0-1,Black
nCI7fUyc,103,1-0,White
VlIGqLaJ,73,1-0,White
0dQ5ufg2,56,0-1,Black
EkmUOL8u,81,1-0,White
BWtsP2wh,122,1-0,Black
H84sLMp4,48,0-1,Black
IBtfRIlu,170,0-1,Black
G5utIqJp,76,0-1,Black
NZNPDyEv,115,0-1,White
tFnNpUQM,39,1-0,White
GPQUmxGW,97,1-0,White
kLmaE3pf,145,1-0,White
pUha3BO2,92,0-1,Black
1FhQpM6V,102,1/2-1/2,Black
GQywzDz4,44,0-1,Black
81Eva7X5,91,1-0,White
iLzQewIQ,76,1-0,Black
JMgnOpJZ,103,1-0,White
1ggTdEnb,58,0-1,Black
d3Y3jTfU,53,0-1,White
o3KzLG0m,57,1-0,White
KiLKZBu0,86,0-1,Black
wcuHkfKN,43,1-0,White
PogwEHJT,54,0-1,Black
57S67SXs,97,0-1,White
EyrT7ExC,77,1-0,White
Jlc2M6AB,82,1-0,Black
xtbu8eRE,64,0-1,Black
UhtyXThH,45,1-0,White
CPKvASPN,73,0-1,White
lbCoNLlm,84,0-1,Black
uApKxwIC,64,0-1,Black
TLbciuAZ,137,1-0,White
1CwfkwR9,88,1-0,Black
H9BP14zF,79,0-1,White
kEf2k7uR,50,0-1,Black
IdqJpnw3,81,0-1,White
GGlVb9O9,68,0-1,Black
90SQKV4R,78,0-1,Black
ZURqgW4c,47,1-0,White
sxKgGoAf,60,1-0,Black
7eVpi1bT,59,1-0,White
ZGSWMp00,74,0-1,Black
21KQefG8,65,1-0,White
svLvEfvh,49,1-0,White
JpFZrFQg,77,1-0,White
MMgnjxDp,60,0-1,Black
3a5tgmhp,102,0-1,Black
7nORmCD2,67,1-0,White
JNSw48cg,88,0-1,Black
qjq54EvP,136,0-1,Black
gU8CNa4t,85,1/2-1/2,White
g6rP7qof,52,0-1,Black
rbu6EH6X,71,0-1,White
GjyOeVpD,78,0-1,Black
VBJ1dYNb,84,0-1,Black
CLuVmhBG,70,0-1,Black
p4tM74II,54,0-1,Black
SZ9z1kvm,91,1-0,White
TlkWsuHN,65,1-0,White
YdImMLbx,75,1-0,White
HiGP7RSs,72,0-1,Black
0617vsqy,134,0-1,Black
b8yxiWuq,81,1-0,White
bIjniyej,50,0-1,Black
ZhTv1LEk,50,0-1,Black
UJTrbzun,97,1-0,White
h6GDJeY6,70,0-1,Black
iHTa4U5o,65,0-1,White
cAlThAE5,85,1-0,White
bmP2VCAN,71,1-0,White
x6JlH2KN,71,1-0,White
uA4P5coU,98,0-1,Black
SltG6DRi,78,0-1,Black
pF7uHkDj,80,0-1,Black
CiMTKz4l,55,1/2-1/2,White
rn9hxMil,78,1-0,Black
NYrHB3gy,45,1-0,White
5APRviFp,74,1-0,Black
Eo9gfrAR,137,1-0,White
5O67EqL2,47,1-0,White
fdZrnG0a,71,0-1,White
ZX9OIFBN,80,0-1,Black
759e7bgW,66,0-1,Black
pGLnGo2v,60,0-1,Black
rngCvJ3s,53,1-0,White
ebQrdy1N,73,1-0,White
VZiOgDTZ,109,1-0,White
aCFdA57C,39,1-0,White
1CRCCZFx,77,1-0,White
ml8fwH3y,91,1-0,White
rNoQhRjC,72,0-1,Black
ba3LphaF,66,0-1,Black
iIDcJazV,83,1-0,White
P1HBcQhB,154,0-1,Black
NifpDwce,123,1-0,White
ANZIjjXg,55,1-0,White
tmZNF2k1,113,1/2-1/2,White
FYJvDn93,46,0-1,Black
tKwWZT3y,70,0-1,Black
PcZHN06k,70,1-0,Black
YUbafbE2,61,0-1,White
4fkYrk4m,55,1-0,White
GERo1VSD,77,1-0,White
2971jdBO,74,0-1,Black
uvpWqjxZ,76,1-0,Black
Ej62kMxq,122,1-0,Black
UXZtMdDZ,98,0-1,Black
1oEuzOUg,76,0-1,Black
ZkITBdOo,40,0-1,Black
4TjUxdfl,82,0-1,Black
LuAKeckZ,60,0-1,Black
TCezVEz3,114,0-1,Black
WRlJj3Pj,105,1/2-1/2,White
OgexzDIx,52,1-0,Black
1xOqIIOV,74,0-1,Black
oK1uXl1G,61,0-1,White
tMK5AYDf,129,1/2-1/2,White
uIuPhr01,41,1-0,White
LpG3ZYc7,89,1-0,White
pgPdQGle,61,1-0,White
yPF0WGix,67,1-0,White
jLhxvYHz,69,1-0,White
y4TqR0MB,100,0-1,Black
Bu1bYigu,59,1-0,White
QDVWOESQ,114,0-1,Black
cet0E0gs,187,0-1,White
2SL3HcO2,80,0-1,Black
iPyZYftj,70,0-1,Black
aoYPsyub,59,1-0,White
rpS7TROc,88,0-1,Black
t5gVbojY,57,1-0,White
Fd3OHKUu,58,0-1,Black
t3DCMOdX,91,1-0,White
ivoYyWWg,70,1-0,Black
NbbhgsqJ,46,0-1,Black
iLaDlzj2,49,1-0,White
FToSN7dN,69,1-0,White
DAu7WP8U,44,0-1,Black
kyf4Gi3X,123,1-0,White
vKHG6k19,85,1-0,White
UPVxZ7Hp,104,0-1,Black
Gh4lHujL,44,1-0,Black
TMqO8yGe,73,1-0,White
2BqJgzZH,90,0-1,Black
8ds72I0d,42,0-1,Black
jO1mpKF8,83,1-0,White
zqqAiSRp,123,1-0,White
yLdGDKRi,84,0-1,Black
lZgIwS5y,97,0-1,White
ZzUkv1Zv,37,1-0,White
nIG5SmKc,47,1-0,White
EhHEPdFa,91,1-0,White
KKyqYlg9,78,0-1,Black
7PGCDaQ1,90,0-1,Black
IKqUnMpf,126,0-1,Black
NjCq4YML,87,1-0,White
2VAkOLdG,90,0-1,Black
tWwY1yav,116,0-1,Black
GyQvnLpq,129,1-0,White
PUxkCeGy,59,1-0,White
J87EEg80,125,1-0,White
iwEfc0qc,73,1-0,White
aIPxJhz8,83,1-0,White
0ljLJEw0,79,0-1,White
Oi6dg1Yb,48,0-1,Black
Lqdyl5YH,56,0-1,Black
ZAlNkEhj,144,0-1,Black
wRT0wvc6,86,1-0,Black
ChvA0C2V,74,0-1,Black
Y1a4KH0a,112,1-0,Black
f7gdjO2p,61,1-0,White
qeRw28hR,82,0-1,Black
uVCeS3Wa,58,0-1,Black
wvTlbqGC,58,1-0,Black
T2Q8jLZr,80,1-0,Black
vZd2RbAT,72,0-1,Black
68Wi2FK2,66,0-1,Black
r5CBHQkK,52,0-1,Black
N6XUXvPc,81,1-0,White
PN0wS3eq,111,0-1,White
Iet6ZZss,107,1-0,White
PLoO8eoQ,65,0-1,White
jO8v4Ipu,101,0-1,White
B9MYLsXT,56,1/2-1/2,Black
rGn64FGl,58,0-1,Black
V4YyggW6,34,0-1,Black
QiRMsF69,56,0-1,Black
WYei8TVR,53,1-0,White
Cy1705qc,63,1-0,White
rCqb9QqQ,48,0-1,Black
LXnKLPPB,95,0-1,White
Gx8cbwMu,74,1-0,Black
VlUuBq76,110,0-1,Black
2oqfpgOF,114,0-1,Black
JeNXQu45,56,0-1,Black
OJvDr6TS,91,1-0,White
7Uubs9JQ,58,0-1,Black
kXEKBffJ,73,1-0,White
4SoAeBhV,60,1/2-1/2,Black
BTc1w0bF,83,1/2-1/2,White
LgM4fUdC,77,1-0,White
grmJNTZ0,74,0-1,Black
BJPN12Ku,57,1-0,White
2DJFluXh,72,0-1,Black
aQPkmYBq,114,0-1,Black
mfO9GgZm,90,0-1,Black
4fR6Q55O,88,0-1,Black
TpWwWsId,111,1-0,White
NIRKpM8F,48,0-1,Black
kuRWdllo,85,1-0,White
0NXULBnP,83,1-0,White
TGI09Cjk,80,1-0,Black
yTPOMTqU,64,0-1,Black
hteP3yMz,91,1-0,White
XqvaxyKl,117,1-0,White
EWdvx73V,52,0-1,Black
7w6Bgxtl,68,0-1,Black
vtwa6vtW,80,0-1,Black
tkC0EsJz,59,0-1,White
YxDus8qb,90,0-1,Black
QNd9gDSc,135,1/2-1/2,White
p4JjFqMM,79,1-0,White
SBYbXCyD,64,0-1,Black
Omg1JAAV,58,1-0,Black
nHbNYYFa,138,0-1,Black
TrkhVQks,57,1-0,White
dj876kW6,99,0-1,White
