lichess_id,ply,result,risck_player
bUeLllJE,96,0-1,Black
7npHXwcN,53,1-0,White
rBl6S2cR,71,1-0,White
qltzBrMc,107,1-0,White
xF7gINex,41,1-0,White
S6koF05D,77,1-0,White
dp6Dkzk5,100,0-1,Black
OfbGlgse,48,1-0,Black
MEaHXx2p,48,0-1,Black
Ib5jtVt0,70,0-1,Black
xGu144eh,64,0-1,Black
tsxUBOZj,64,1-0,Black
OQ5QzhzU,71,1-0,White
bldXAKGu,56,0-1,Black
sz6FpXcA,50,0-1,Black
ABJsCoTe,52,0-1,Black
tQnmZytZ,101,1/2-1/2,White
WIAj8ybo,86,0-1,Black
HSpK8Bsr,67,1-0,White
vriO09CJ,72,1-0,Black
5mjeriIH,71,1-0,White
RLw8RBGY,79,1-0,White
pEyv80vB,93,1-0,White
YK6biht7,69,1-0,White
bZnebqPS,59,1-0,White
2h5EptW9,146,1/2-1/2,Black
cz7a5y3B,51,1-0,White
EltymO9f,65,0-1,White
Ox9DScCn,70,0-1,Black
l6Bp3Rwj,146,1/2-1/2,Black
EmgVEDeR,55,0-1,White
Sp80V4MO,60,0-1,Black
g5Hy2K5w,98,0-1,Black
ugDfdIcR,55,1-0,White
6PleZ0V2,71,1-0,White
cdqg2fZi,79,1-0,White
ZEKuiHBk,83,1-0,White
2oEQuQQF,68,0-1,Black
QGXWTFzk,90,1-0,Black
kD8Zu8GC,90,0-1,Black
bVwz6HLw,125,1-0,White
MpdlUALD,52,0-1,Black
16ck7f3s,93,1-0,White
Gqg46njX,57,1-0,White
HOWtiG5k,111,1-0,White
AmKIQoRk,109,1-0,White
2x8gL9y8,57,1-0,White
3i7Acjql,91,0-1,White
lkjVIXYJ,44,0-1,Black
k0FloGFP,54,0-1,Black
E5Ounjf0,56,0-1,Black
fcsEEB8M,82,0-1,Black
XDa0t6gf,60,0-1,Black
TLUQJbUj,79,1-0,White
4I46jXy5,101,1-0,White
3PMwlaIS,106,0-1,Black
79oKNpM7,88,0-1,Black
hOCiBLl9,129,0-1,White
qQ8Xj52X,62,0-1,Black
eGsdfwD6,79,1-0,White
3WRbLTmS,48,0-1,Black
vmybbNkV,62,1-0,Black
YCjmUiKu,82,0-1,Black
6BOwG3Nj,72,1-0,Black
F2eqM7xC,77,0-1,White
fAcKIXIK,120,1-0,Black
ih9oRNar,84,0-1,Black
BrPL0Ph3,84,0-1,Black
aVkstS0r,52,0-1,Black
lijuec3D,83,1-0,White
4HNrHgEt,70,1-0,Black
7EpVwXYl,87,1-0,White
vK6kCj3L,81,1-0,White
wcs9ah68,75,1-0,White
aksrXOIi,59,1-0,White
3FldM0N6,77,0-1,White
h0wJ3DG5,82,0-1,Black
s9HrwM8A,73,1-0,White
NNlBXQhz,59,1-0,White
ODdjD3L3,101,1-0,White
pK1wuQBy,137,1-0,White
ceGbpTMm,53,1-0,White
dTARKXaw,38,0-1,Black
3AK2nMHy,73,1-0,White
iU2jBuWz,77,1-0,White
wcuvAIp0,82,1-0,Black
YFv3IjSC,133,1-0,White
8nqdXxj5,50,1-0,Black
Gvsiv2uQ,58,0-1,Black
9wTM7EJY,78,0-1,Black
HbXGdj9r,89,1-0,White
jljcM5gB,59,1-0,White
a7Y8zB43,123,0-1,White
JtkKUfRf,72,0-1,Black
37QbrO3m,85,0-1,White
9Dbvcg5h,78,0-1,Black
GVxVLzJB,64,0-1,Black
vHJBMvCM,91,1-0,White
TiI6aWDU,77,1-0,White
OnwFtcD8,177,1/2-1/2,White
v2dPNqg1,71,1/2-1/2,White
oZd64vGJ,73,1-0,White
FnueehhS,107,1-0,White
0qq2ljSj,66,0-1,Black
0d1hroRl,58,0-1,Black
ZiQfOudp,64,0-1,Black
4vQK6L6G,84,0-1,Black
Afg4o14C,97,1-0,White
Mi3SmCuu,104,0-1,Black
tiYQ4hmH,49,1-0,White
MIKPqelv,69,1-0,White
OvjsZLFj,62,0-1,Black
3MFkWjLQ,93,1-0,White
bcnM2nib,88,1-0,Black
EkgBwLrt,71,1-0,White
ei8mopK2,73,1-0,White
JfREqIrV,89,1-0,White
hy2gBmhi,52,0-1,Black
ANwUJUEd,113,1-0,White
mYwI2zJx,57,1-0,White
ybCSj8BV,68,0-1,Black
AhoVEUrf,57,1-0,White
JirZwxnW,81,0-1,White
tAuAuuxR,78,0-1,Black
hUrgn2Ic,71,1-0,White
T8B11tOI,96,0-1,Black
spKOCdOs,53,1-0,White
K0pHK97c,96,0-1,Black
Yc675eCy,45,1-0,White
TjUxpe5V,85,1-0,White
UgP8DUI2,80,0-1,Black
Kiwgzu7k,61,1-0,White
XajiQKyD,99,1-0,White
rISQkPAO,77,1-0,White
PzJNeXAs,87,1-0,White
8RGdDxR2,56,0-1,Black
V7tS0Q8o,54,0-1,Black
HLOv4r5o,148,1-0,Black
uQ9oySss,68,0-1,Black
Cp9OIHTf,73,1-0,White
IldmX1c0,38,0-1,Black
WMA0A2VV,95,1-0,White
OukS58vX,62,0-1,Black
yGSqhsnU,50,0-1,Black
xImaVqPi,64,0-1,Black
T3p4NLNi,97,1-0,White
zeXCm6op,84,0-1,Black
KuY3wX0D,73,1-0,White
OH4roFkB,80,0-1,Black
Qk9cpe5n,64,0-1,Black
8EwXZbxG,113,0-1,White
lbPDEEpk,83,1-0,White
aCRydrfe,65,0-1,White
lnVrPogi,136,0-1,Black
Dh7jiE8g,124,0-1,Black
E6n9cedz,90,0-1,Black
tKnPceCN,54,0-1,Black
isjedhgv,61,1-0,White
HTyda6jJ,141,1-0,White
QUieQbX1,84,0-1,Black
668xMDr5,87,1-0,White
tef9Kwwb,71,1-0,White
MNQEoGPS,78,0-1,Black
qUp81m2r,50,0-1,Black
vXmPJl21,79,1-0,White
FzgoZmhf,85,1/2-1/2,White
VdcZIsyC,72,0-1,Black
bZMGsttg,109,1-0,White
cfmLYOIJ,99,1-0,White
7CCDPCBA,72,1-0,Black
niW26VLL,87,1-0,White
acctXqxH,99,1-0,White
QvMBDy5z,78,0-1,Black
mxGPBZfp,58,0-1,Black
jLo72axf,66,0-1,Black
T7Mb8E6G,42,0-1,Black
aHtcY8xm,86,0-1,Black
Rx2kMAJh,74,0-1,Black
kvo0TZu2,102,0-1,Black
XBxoGsBh,96,0-1,Black
TYi79CHx,57,1-0,White
9RUZtsfj,60,0-1,Black
MLVgq0Qc,94,0-1,Black
BuNqDtEb,71,1-0,White
RflyEhlt,115,0-1,White
nzlkkmgL,78,0-1,Black
z2caSYC9,80,0-1,Black
8sb4oNuB,77,1-0,White
0F3SlxsN,87,1-0,White
tb94g6wr,76,0-1,Black
rjoPGtcK,84,0-1,Black
bounTHwL,91,0-1,White
gqsXkIaS,49,1-0,White
ZTwJXMxf,109,0-1,White
64KgVhKq,41,1-0,White
cazwtBQU,70,0-1,Black
XAR4uR3q,54,0-1,Black
rH2Jhuke,100,0-1,Black
00QhZoYI,65,0-1,White
yNFP9dg2,74,0-1,Black
GvQxWYHf,63,1-0,White
CZfRNiNy,100,0-1,Black
Jka6qQ7E,61,0-1,White
CpdHL3NZ,119,1-0,White
DPyGtvCg,88,0-1,Black
DQ47QO7a,85,1-0,White
Vy93hKQt,72,1-0,Black
8uLQ2dj6,64,0-1,Black
j41ne90c,86,1-0,Black
6AJ1mAoe,137,1-0,White
AW4lcExr,68,0-1,Black
9352TohT,115,1-0,White
8nnEu5QC,128,0-1,Black
M9MndcPl,51,1-0,White
aE1hANOe,96,0-1,Black
gsOvO903,59,1-0,White
tVp2s1Lm,119,1-0,White
2wqqeJuP,79,1-0,White
7yzrF3FB,61,1/2-1/2,White
CDTxl3sr,110,0-1,Black
RoKfsrGx,53,1-0,White
U1Uok7gP,96,1-0,Black
5SdyXBrT,53,1-0,White
XfS17IWe,71,1-0,White
3o88nE5m,89,1-0,White
Gly4rzqh,78,0-1,Black
WmN3ouxw,88,0-1,Black
ElDKQijz,110,0-1,Black
0GSmCnJh,105,1-0,White
YOF6Yed6,68,0-1,Black
C2DeAePq,90,1-0,Black
lXbO2glj,123,1/2-1/2,White
IZOeN1B5,94,0-1,Black
7qT98ogb,70,0-1,Black
avehTvwM,77,1-0,White
v4z52z68,113,1/2-1/2,White
z9A7EtOv,104,0-1,Black
mzi22TmH,95,1-0,White
g74gAer7,69,0-1,White
QmME2H40,99,1-0,White
BEcC1WlW,67,0-1,White
oC6N6Lu6,86,0-1,Black
xC7sWumz,76,0-1,Black
K8JHEz0y,64,0-1,Black
OopS6hnR,85,1-0,White
1V3FGdXp,85,1-0,White
5KQgsDEa,91,1-0,White
JWVvISuZ,68,0-1,Black
DTzBinz4,69,1-0,White
etZhZPiQ,72,0-1,Black
6vZXzJPN,149,1/2-1/2,White
eblH4UiT,106,0-1,Black
H6Q56YDs,79,1-0,White
RlNmvlRi,69,1-0,White
HKT9M5ef,58,1-0,Black
mZcOTKlo,83,1-0,White
Ngw8ai5A,83,1-0,White
luV0hO21,46,0-1,Black
2jjXzrDv,69,0-1,White
3sJWYLIm,88,0-1,Black
yziCd83H,59,1-0,White
QHVHuHGH,66,0-1,Black
ZRVNrQGz,55,1-0,White
Ah96UPYF,72,0-1,Black
TKg8nsxX,121,1-0,White
v5RlOM39,122,0-1,Black
5WMVtPES,90,0-1,Black
CCol3hiP,81,0-1,White
QPKTSqOH,92,0-1,Black
YkjIBhcC,116,1-0,Black
1WJSpaag,118,1/2-1/2,Black
u2NvqNvw,85,1-0,White
3Z2jDzVR,101,0-1,White
K4zwH92W,106,0-1,Black
LsYp5cml,78,0-1,Black
XqvxZ8z1,91,1-0,White
hifA9jhv,72,0-1,Black
75cZATJD,86,0-1,Black
AC2wzPQi,97,1-0,White
xGcpUnpn,69,1-0,White
BWK7uzPU,73,0-1,White
gmXo9lWo,75,1-0,White
kzEifhhA,54,0-1,Black
Gum96ReS,66,0-1,Black
5scHByZl,78,0-1,Black
LtLepsU1,71,1-0,White
h6jTMiRT,60,1/2-1/2,Black
V5axPodi,84,1-0,Black
HbE30UDw,143,1-0,White
6aDPTKIY,78,0-1,Black
QxlCI9y2,126,0-1,Black
JwowLvWO,64,0-1,Black
WUHyk1ZW,149,1/2-1/2,White
xm6ivKhZ,124,0-1,Black
FmaTOAXS,131,0-1,White
IflKsytM,126,0-1,Black
W1vPppUj,119,1/2-1/2,White
2BcGBY7n,93,1-0,White
A6Oy0mQf,53,1-0,White
yyriHrie,142,0-1,Black
EGX2mL3c,104,0-1,Black
X105dWWJ,149,1-0,White
Cjko7gSo,35,1-0,White
5tAGl6Fg,61,1-0,White
7cJE4fto,112,0-1,Black
ClOEokkq,80,1-0,Black
k04XIDgV,64,0-1,Black
3LxI8Mjy,140,0-1,Black
VUUht2Fr,103,1/2-1/2,White
J9JQYzV0,44,0-1,Black
SteizzO2,60,0-1,Black
Qgn8G0cJ,129,1-0,White
mgVyaDh9,65,1-0,White
TNbDKl8W,64,0-1,Black
9lbA8hnM,65,1-0,White
QtTqpPwU,100,0-1,Black
zNRXtOqp,65,1-0,White
1n55xEfl,69,1-0,White
WBKRfWUC,105,1-0,White
jg7u7LD8,87,1-0,White
172aNeH9,81,1-0,White
4VZXXCAt,72,0-1,Black
UzO5THbx,64,0-1,Black
538m04Pi,88,0-1,Black
NAzCXFYc,89,1-0,White
L4mDjQwu,77,1-0,White
fm3DzzK9,82,0-1,Black
9jxeBfRl,88,0-1,Black
eYdwA5t6,115,1-0,White
kJJ6OXIl,78,0-1,Black
mQxGWbN8,68,0-1,Black
JssJchTu,83,1-0,White
5oHzIJKk,130,0-1,Black
7sYTEqhp,80,0-1,Black
HAdxpuMg,107,1/2-1/2,White
ARrfz9ct,69,1-0,White
9TOFa4Yc,75,1-0,White
41WR2ORx,45,1-0,White
CPPWFwz4,77,0-1,White
BYB7o7zN,71,1-0,White
xiILNrVN,98,0-1,Black
wlxgVUtk,83,1-0,White
GZqGkb3Q,121,1-0,White
N6gZX0la,42,0-1,Black
4wCVYCZx,74,0-1,Black
9vRemYHZ,74,0-1,Black
iJ3EpawL,72,0-1,Black
e1uC09KM,88,0-1,Black
CtTyvrCm,63,1-0,White
SBht8CRh,116,1/2-1/2,Black
4uFraIT9,57,1-0,White
WGhgjELr,78,1-0,Black
MgBrhHKA,97,0-1,White
31etsxKL,78,0-1,Black
8tYmLxfh,121,1-0,White
XswrRQQa,61,1-0,White
wCIf8tg9,72,0-1,Black
lJ9nsgK8,41,1-0,White
9bv9ZXfc,106,1-0,Black
n0C6bJBn,101,1-0,White
UApbUu2F,100,1-0,Black
7yswkBzU,65,1-0,White
FDewLcK4,83,0-1,White
evtlgOs6,123,1-0,White
YRSVWuIs,67,1-0,White
LT5Rnkaq,88,0-1,Black
ErxjwN8z,90,0-1,Black
NpSRRKPO,67,1-0,White
sYn7dHn9,113,0-1,White
C4HNjOb3,96,1-0,Black
M5tF1YJ5,53,1-0,White
ODBkf35c,139,1-0,White
NrhlWly1,88,0-1,Black
vd5EJfWC,82,1-0,Black
F3ijoewk,84,0-1,Black
E0urbUEn,125,1-0,White
I4naichn,39,1-0,White
HzVBNRJl,140,0-1,Black
UZo1BJ1d,79,1-0,White
TFSq5mK0,76,0-1,Black
oU3kGQ6R,70,0-1,Black
KvQjFAlT,93,1-0,White
ns4Eppzk,54,0-1,Black
YekxKWk0,51,0-1,White
W5XQXNgi,91,1-0,White
odTayAer,87,1-0,White
BEU4Jkyu,103,1/2-1/2,White
aMqS085K,71,1-0,White
ViBfKB46,53,1-0,White
GphWsy1Z,64,0-1,Black
IJhrKJtb,74,0-1,Black
oBO0Sc5Q,76,0-1,Black
a8gnTKbM,112,0-1,Black
Xqe4JA3e,100,0-1,Black
5bhscBoC,87,0-1,White
SKRcZ7q7,68,0-1,Black
yNFP9dg2,68,0-1,Black
FBX6L2nV,83,1-0,White
GF8I1OIs,137,1-0,White
8wqG7Nm5,61,1-0,White
RnlYcI7Z,94,0-1,Black
RCVl4g0O,68,0-1,Black
046ceQuF,36,0-1,Black
owOLxGgT,71,1-0,White
S9ODFF5o,73,0-1,White
E1SnwEcD,75,1-0,White
v4rK44VU,68,0-1,Black
RTMqFpQT,109,1-0,White
3nbxtsra,89,1-0,White
vMcpMjfb,104,1-0,Black
5f9vyrbo,76,0-1,Black
pfbhOdEM,61,1-0,White
BshrRrxR,59,1-0,White
tFaYwOWA,109,1-0,White
5mH5WSxp,63,1-0,White
a3UAZyxe,70,0-1,Black
BDKpEQSk,59,1-0,White
smQZVmL6,53,1-0,White
CfU7OLHB,68,0-1,Black
AJcP2IfA,95,1-0,White
nOFQWl40,65,1-0,White
539Zjouu,85,0-1,White
9RSw0szy,84,1-0,Black
DUdX5Ol1,92,0-1,Black
TjSyUdTC,102,0-1,Black
bBHstfpE,64,0-1,Black
qVTRx4hv,76,0-1,Black
Ima8BbEd,82,1-0,Black
LbWyNcsN,73,1-0,White
Dl2BRLiD,72,0-1,Black
KtvDAWII,65,1-0,White
ROnJDcJk,72,0-1,Black
NALrdeGP,98,0-1,Black
FoxysX1o,112,0-1,Black
7q5hiUXG,78,0-1,Black
GDigpEoP,71,1-0,White
KjuJMl4B,102,0-1,Black
B8pm8vTc,98,0-1,Black
Ku1r1WPw,82,0-1,Black
CKxLSphD,85,1-0,White
F9LpQx2A,83,1-0,White
HZEglkBA,94,0-1,Black
rpseresY,118,0-1,Black
EOSZNeEo,120,0-1,Black
AQ9iAHeO,82,1-0,Black
MCTIwq5A,135,1/2-1/2,White
WmRLEW5D,70,0-1,Black
OJwpQJkk,73,1-0,White
WQMAHyYp,104,0-1,Black
8MwzxFSF,98,0-1,Black
MxyBJW5j,69,1-0,White
GHYiFT8q,71,1-0,White
8ZqYjKfu,64,0-1,Black
hZakutzr,48,0-1,Black
LD0AMQPD,110,0-1,Black
eTdcV147,117,1-0,White
FWRWG9IB,76,0-1,Black
XKnIKfpq,79,1-0,White
kCQLiQ2a,53,1-0,White
src8QFZk,75,1-0,White
7DluTwth,60,0-1,Black
qc6gir54,98,1-0,Black
ZWoRdIS1,74,0-1,Black
Bbrlp71k,96,1-0,Black
zrRDgDpA,123,1-0,White
3VIquG1K,50,1-0,Black
YqA0hsPN,58,0-1,Black
kMUFoLYT,67,1-0,White
3RDm9pZx,142,1/2-1/2,Black
7oSJJ7TV,35,1-0,White
vOsajeVg,137,1-0,White
ugNrgMzu,70,0-1,Black
B3plH7cR,109,1-0,White
zVmu0xJw,58,0-1,Black
PjOsmSrY,119,1-0,White
8qjvk2Nl,86,0-1,Black
ISXeQEiF,60,0-1,Black
xz8GSTSD,55,1-0,White
P2mQaYmc,70,0-1,Black
JhYpNpDV,90,0-1,Black
lGZ0wtan,99,1-0,White
jf8HEVHN,98,1-0,Black
ai4iKgZw,62,0-1,Black
9SZF7jyi,114,0-1,Black
yOCHx3HB,87,1-0,White
1edIh1WA,89,1-0,White
0pSzlJHN,82,0-1,Black
WqB60lBL,85,1-0,White
YMmsKW9i,78,0-1,Black
745wx0D0,47,1-0,White
iJ8Ni702,84,0-1,Black
17aBViRX,78,0-1,Black
MC0wEAhT,105,1-0,White
6LaNjzhv,193,1-0,White
bsONUgZ9,53,1-0,White
EUDhkiD8,93,1-0,White
4UPkITgg,131,0-1,White
3tZcNaaB,43,1-0,White
WNx1K1Jc,90,0-1,Black
TVSnuJlW,63,1-0,White
Wdt9vfw3,63,1-0,White
F9s8Aqd8,50,0-1,Black
7FIxE5KA,69,1-0,White
v6iBA70T,131,1-0,White
Hwvl5OwB,66,0-1,Black
gHOlLOhE,69,1-0,White
NROe4DvW,94,1/2-1/2,Black
V96CmYNN,134,1/2-1/2,Black
MPBTJlkW,55,1-0,White
97rc1UAq,83,1-0,White
W0OM5WLo,53,0-1,White
4iWpmLuZ,59,1-0,White
SIKgL7Zb,83,1-0,White
EqqrOmwP,94,0-1,Black
FmfIaliV,64,0-1,Black
k80OSptw,69,0-1,White
T9w6fJAF,98,0-1,Black
auWWBpg7,102,0-1,Black
yAFT3aiH,74,1-0,Black
TNVYewcb,54,0-1,Black
nZOtVNV9,86,0-1,Black
auibeZj2,59,1-0,White
SOzdLSxI,77,1-0,White
1IZQTO2E,91,1-0,White
uTR81NmN,71,1-0,White
WgrMq6bH,58,0-1,Black
l9j10uim,67,1-0,White
UlrBfFZP,67,1-0,White
SucTDxsm,37,1-0,White
3OpJcWxR,106,0-1,Black
udE4h840,58,0-1,Black
IKX7TwYC,86,0-1,Black
N1q3qhxi,53,1-0,White
Ut4NMhtK,100,1/2-1/2,Black
Wfk990AR,80,0-1,Black
IUGIO4Jz,88,0-1,Black
eE3cXQOb,81,1-0,White
3ZB0yKQD,92,0-1,Black
DOUVe3QI,49,1-0,White
O0wxOmeI,88,0-1,Black
OH8TPywQ,98,0-1,Black
WbzeJIwk,111,1-0,White
2IA3eR5C,110,0-1,Black
4cfe6JvJ,68,1-0,Black
3rNSCixR,135,1-0,White
TCOXlVrA,52,0-1,Black
8uBIwR3y,92,1-0,Black
1mcjO1As,87,0-1,White
LpnFB7Xd,98,0-1,Black
5utoNfLb,102,1-0,Black
KKt36xhz,59,1-0,White
a0kLl3T2,53,1-0,White
ROQBemDG,102,0-1,Black
W8YVf4Pn,73,1-0,White
2mc81egu,131,1/2-1/2,White
TFucUE4Q,59,1-0,White
YCLkbGE6,102,0-1,Black
AfJ3MMXm,65,0-1,White
EKLHB2nL,91,1-0,White
Kp0bnpdR,111,0-1,White
5cfHzC5P,111,1-0,White
Jekt07HJ,105,1-0,White
zXyslAWD,113,1-0,White
IvKCsYnm,159,1-0,White
CEtltYfv,114,0-1,Black
mMwTV4NT,61,1-0,White
ANSasnb7,41,1-0,White
IJPG4MgU,71,0-1,White
hdhoa2TS,56,0-1,Black
6XZuuoLd,101,1-0,White
OCBgQwnx,67,1-0,White
v9KvLF83,64,0-1,Black
5WSNdKq4,57,1-0,White
p6Cow7xE,75,1-0,White
Ut8ylNRe,55,1-0,White
XptYEzfY,38,0-1,Black
3fmODaTJ,83,1-0,White
Zmml7ERf,78,0-1,Black
9vM9S2ni,58,0-1,Black
ScDcrhpO,92,0-1,Black
dt6RR6X4,63,1-0,White
KhtttC5n,40,0-1,Black
3jdJSh0e,80,0-1,Black
NpjOZRP2,127,0-1,White
yxSOLS4Q,58,0-1,Black
ftdQApSi,88,1-0,Black
nzhi2C8D,78,0-1,Black
LRwwnwUU,116,0-1,Black
OuxsNAeJ,88,0-1,Black
3m7GHYRs,114,0-1,Black
YU6RdkQb,50,0-1,Black
3rrtLnpw,60,0-1,Black
73PhWfLx,96,0-1,Black
Ue8gfk7s,122,0-1,Black
QTKn8COo,84,0-1,Black
ptVFCjOV,50,0-1,Black
VsXi3CRp,53,1-0,White
yFomv4H5,82,0-1,Black
8J6yoyNy,123,1-0,White
wueNgxd1,65,1-0,White
hnVjgu0h,62,0-1,Black
GvYQdwPb,89,0-1,White
Vk6yDpr0,73,1/2-1/2,White
hI2mMTtK,98,1-0,Black
poZqrvGv,152,0-1,Black
zPX0HbpG,74,0-1,Black
WHGeWrjV,104,0-1,Black
3Dm4Y1pw,71,1-0,White
v0sQMlyH,69,1-0,White
vOlcHKfR,121,1-0,White
Yx89wslL,80,0-1,Black
GiaxLeGP,89,1-0,White
MWZK9xW5,79,1-0,White
F8MZWqpU,97,1-0,White
FEkrYv4c,109,1-0,White
1buZDRsv,85,1-0,White
fhTFnRI4,71,1-0,White
1NphKMxy,77,1-0,White
Vm8dwXh7,69,1-0,White
615NhmZK,67,0-1,White
Y2Wg0SWm,78,0-1,Black
WQiSgxPp,94,0-1,Black
JhKWy6fm,56,1-0,Black
EuXbejLi,92,1-0,Black
pP1s6F1u,56,0-1,Black
ffaRWLCY,62,1-0,Black
3Vek3AEu,59,1-0,White
G83iDzpo,86,0-1,Black
qfFTo6C1,112,1-0,Black
sM4UrB7e,55,0-1,White
aBEQqF33,109,1-0,White
jy9D7YD9,93,1-0,White
iAkygfyv,63,0-1,White
O2p382Hs,76,0-1,Black
2QhXTsPS,91,1-0,White
SllMc5bY,108,1-0,Black
d14LDPkX,135,1/2-1/2,White
a8KVJbdh,80,0-1,Black
vwXtsQfE,49,1-0,White
EXWWN4yy,89,1-0,White
WQpocwuz,76,0-1,Black
Mbg2M36m,128,1/2-1/2,Black
g2hEUQyR,62,0-1,Black
EOZdveQ9,126,0-1,Black
OOZUVwhU,50,0-1,Black
CIWvBZri,82,0-1,Black
ZRbEbsUS,72,0-1,Black
iwjhArkR,65,1-0,White
QTiCpx5S,92,0-1,Black
kEnwBijm,115,0-1,White
2D2OAcYC,74,0-1,Black
6V9d1bmm,74,1-0,Black
aikakPuR,76,0-1,Black
92cLB2GZ,42,0-1,Black
g2ZxAirW,74,0-1,Black
VT8eQ5t5,89,1-0,White
itA0Ns99,70,0-1,Black
vGF0uZHB,71,1-0,White
yEMmmiGQ,56,0-1,Black
LdPqD5iw,46,0-1,Black
29SN1nME,72,0-1,Black
Jk1a1UJi,80,0-1,Black
4L3Bj5Hh,107,1/2-1/2,White
B9wlQXqL,102,0-1,Black
mzQAOr4M,72,1-0,Black
YVIiVEs7,100,0-1,Black
k9LSk6Ud,92,0-1,Black
fToULHdy,70,0-1,Black
JdP1o7Qq,95,1-0,White
SFs43qrh,55,1-0,White
SjhCKu4z,60,0-1,Black
of1Og9Vo,69,1-0,White
sMTDWOIE,128,0-1,Black
3MWCgL7q,57,1-0,White
cfE69Xrz,98,1-0,Black
tlF7iIdf,55,1-0,White
r6sfbyRp,118,0-1,Black
uEp7nu2B,65,1-0,White
pe53i757,87,1-0,White
30Hok6Is,89,1-0,White
Q6cJQU4k,46,0-1,Black
AywQydIi,110,0-1,Black
hFwyTmbG,58,1-0,Black
EkfbB4LB,88,0-1,Black
bH2JbqcH,54,0-1,Black
d1FJB396,70,0-1,Black
AS2puX3B,65,1-0,White
rJeJ42J7,79,0-1,White
xC3ugvRG,56,0-1,Black
gtT5Pn3h,61,1-0,White
0LUlwDUR,76,0-1,Black
0sWZyLvG,69,1-0,White
StBgaUFO,91,1-0,White
3oX81L3Z,70,0-1,Black
cwCulbke,101,0-1,White
lOxXNZGg,51,1-0,White
R93Y1PJQ,114,0-1,Black
bS5ZUa8i,80,1-0,Black
LgfFHOh3,137,1-0,White
WobULm28,73,1-0,White
ApnJWo5V,84,0-1,Black
Vu41hFQC,76,1-0,Black
kyZNgBXi,71,1-0,White
ePGq6qMq,91,0-1,White
f0wExi60,82,0-1,Black
RyetavsT,71,1-0,White
rWMXvqu9,72,0-1,Black
mgAVPigC,94,0-1,Black
MuL5zA1j,88,0-1,Black
nTJm0agL,113,0-1,White
easBDrwx,64,0-1,Black
DIU1Pl22,38,0-1,Black
7J3lJDi6,80,0-1,Black
xpexL5tL,64,1-0,Black
1YTvJspi,79,1-0,White
HLJ6ByV2,142,0-1,Black
P6xIxtIc,65,0-1,White
T6CrCUPp,85,1-0,White
zr3FgxTH,69,1-0,White
Aj7XJawQ,66,0-1,Black
tC27PhtJ,76,0-1,Black
FTdd9ZhI,46,0-1,Black
Wil5oAMN,80,0-1,Black
GCJpPnZV,78,0-1,Black
uWdort7z,115,0-1,White
jBflzT3E,67,1-0,White
dlRkAYMj,82,0-1,Black
Fmxb9upQ,54,0-1,Black
fCUyjlKS,78,1-0,Black
ivJgUbHc,83,1-0,White
GaS1kI1F,133,1-0,White
1xdcpCYu,35,0-1,White
ATiRUNP2,42,0-1,Black
9wNube14,64,0-1,Black
GtLZHdnY,93,1-0,White
HFuHYHJW,80,1-0,Black
Ctd3ZUjU,135,0-1,White
Jm9YVDFX,87,1-0,White
ZvnINJoI,72,1-0,Black
dyR4kYBZ,89,1-0,White
DkB7jUGv,86,0-1,Black
PRhAWu7f,75,1-0,White
OqRKd3xv,68,0-1,Black
yGUwG7Ba,82,0-1,Black
XKyfgzgT,111,1/2-1/2,White
COySD4OJ,82,0-1,Black
MmEAfWEX,57,1-0,White
bQoMmQsw,75,1-0,White
oLNy41M1,65,0-1,White
xqLbXmKq,68,0-1,Black
K5xElAQO,52,0-1,Black
bC5ZmFIJ,82,0-1,Black
KemzA6qO,102,0-1,Black
ZC6R8JNf,92,0-1,Black
VQrtKedX,76,0-1,Black
YGSKAA3I,87,1-0,White
QwWk4ROB,70,0-1,Black
m8EEl9Jd,98,0-1,Black
1smwPKx6,87,1-0,White
6ZbrWjD8,69,1-0,White
tpvaoj7s,116,0-1,Black
RRwOWHZj,74,0-1,Black
kwbazNIn,83,1/2-1/2,White
W7tZ1MWC,187,1-0,White
dH58p6SY,82,0-1,Black
LBBD12NZ,80,0-1,Black
cIDWX2qZ,52,0-1,Black
wb9Wix0O,54,0-1,Black
mnIekHJX,79,1-0,White
j8DfDE4U,46,0-1,Black
YVKRAxdB,63,1-0,White
YVZDt7D5,106,1/2-1/2,Black
IbqKETeW,48,0-1,Black
MkOgm9Fd,83,1-0,White
ZxUz9ZzG,64,0-1,Black
4qJqRKRI,115,1-0,White
JxRtjW2h,78,0-1,Black
gCvbm1jU,42,0-1,Black
CkbBHUmU,119,1-0,White
qhrjlyzm,66,0-1,Black
JqLFp1fg,82,0-1,Black
ueJhsF8G,84,0-1,Black
2fJ7eIFp,106,0-1,Black
JQK0RNTc,75,1-0,White
Hq1kB0iB,127,0-1,White
x2RzxzoS,133,1-0,White
43NjjcPN,66,1-0,Black
B4KDpHJ8,121,1-0,White
AdVLuace,84,0-1,Black
dn1RkC6N,48,0-1,Black
nigpmTez,51,1-0,White
I1qRM5iH,93,0-1,White
jKhVncfb,101,1-0,White
Pvr9oken,72,0-1,Black
syfob6Gy,113,1-0,White
1WqwGbgn,103,0-1,White
KN5TC75C,77,1-0,White
1SRQ1Mln,115,1-0,White
QhM8fOsc,60,0-1,Black
SIWVOoE4,78,0-1,Black
MHYaGDBL,65,1-0,White
OzxPfeYh,77,1-0,White
mJpjXFfv,60,0-1,Black
